MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
KIA,RIO 4DR SEDAN FWD LX/EX/SX,12,436,172,146,257,1167,94,50,34,79,109,81,98,151,150,63/37,2014,suv
KIA,RIO 5DR HATCHBACK FWD LX/EX/SX,12,405,172,146,257,1163,94,121,34,80,108,81,67,152,153,63/37,2014,suv
KIA,RONDO LX - 5 PASSENGER,14,452,181,161,275,1474,100,168,38,91,105,94,83,157,159,60/40,2014,suv
KIA,RONDO LX/EX/EX LUXURY - 7 PASSENGER,14,452,181,161,275,1543,100,168,38,91,105,94,83,157,159,60/40,2014,suv
KIA,SORENTO LX 4DR SUV AWD,14,468,189,171,270,1730,127,177,38,87,121,94,104,161,162,56/44,2014,suv
KIA,SORENTO LX 4DR SUV FWD,14,468,189,171,270,1722,127,177,38,87,121,94,104,161,162,56/44,2014,suv
KIA,SORENTO LX-V6 4DR SUV FWD,14,468,189,171,270,1830,127,177,38,87,121,94,104,161,162,56/44,2014,suv
KIA,SORENTO LX-V6/EX-V6/EX-V6LUXURY/SX 4DR SUV AW,14,468,189,171,270,1837,127,177,38,87,121,94,104,161,162,56/44,2014,suv
KIA,SOUL EX/SX,14,414,180,160,257,1347,104,152,33,90,103,83,73,157,159,61/39,2014,suv
KIA,SOUL LX,14,414,180,160,257,1269,104,152,33,90,103,83,73,157,159,61/39,2014,suv
KIA,SPORTAGE 4 DR SUV LX AWD/EX AWD/EX LUXURY,11,444,186,165,264,1582,114,152,33,90,112,89,90,161,162,58/42,2014,suv
KIA,SPORTAGE 4 DR SUV LX/EX FWD,11,444,186,165,264,1432,114,152,33,90,112,89,90,161,162,58/42,2014,suv
KIA,SPORTAGE 4 DR SUV SX,11,444,186,165,264,1662,114,152,33,90,112,89,90,161,162,58/42,2014,suv
LAND ROVER,LR2 4DR SUV 4WD SE/HSE/HSE LUX,07,450,191,174,266,1775,115,168,46,82,112,93,93,160,160,57/43,2014,suv
LAND ROVER,LR4 4DR SUV 4WD /HSE/HSE LUX,10,485,192,199,289,2548,132,204,51,85,126,83,113,162,162,49/51,2014,suv
LAND ROVER,RANGE ROVER EVOQUE 4DR SUV PURE/PRESTIGE/DYNA,12,436,197,164,266,1770,118,137,39,95,118,89,80,163,163,59/41,2014,suv
LAND ROVER,RANGE ROVER EVOQUE COUPE 3DR SUV PURE/PRESTIG,12,436,197,161,266,1640,118,111,30,92,118,89,80,163,163,59/41,2014,suv
LAND ROVER,RANGE ROVER SWB SUPERCHARGED/AUTOBIOGRAPHY4DR,13,499,207,184,292,2330,134,178,45,94,115,88,119,169,168,48/52,2014,suv
LAND ROVER,RANGE ROVER LWB SUPERCHARGED/AUTOBIOGRAPHY4DR,14,520,207,184,312,2413,134,178,45,94,115,88,119,169,168,48/52,2014,suv
LAND ROVER,RANGE ROVER SPORT SE/HSE,14,485,198,178,292,2489,138,165,48,87,120,87,106,169,168,49/51,2014,suv
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED/AUTOBIOGRAPHY,14,485,198,178,292,2590,138,165,48,87,120,87,106,169,168,49/51,2014,suv
LEXUS,GX460 4DR SUV /PREMIUM,10,481,188,189,279,2349,134,187,42,89,120,94,108,158,159,52/48,2014,suv
LEXUS,LX570 4DR SUV,12,501,197,192,285,2680,139,201,49,92,125,97,119,164,164,52/48,2014,suv
LEXUS,RX350 4DR SUV AWD /F SPORT,09,477,189,172,274,1970,103,161,39,90,110,99,102,163,162,57/43,2014,suv
LEXUS,RX450h 4DR SUV AWD,09,477,189,172,274,2110,103,161,39,90,110,99,102,163,162,54/46,2014,suv
LINCOLN,MKT 4DR SUV ECOBOOST,10,527,193,171,299,2240,133,184,37,88,122,105,123,167,167,54/46,2014,suv
LINCOLN,MKX 4DR SUV,13,474,193,172,282,2008,121,157,37,83,126,97,95,166,166,57/43,2014,suv
LINCOLN,MKZ 2.0L FWD/AWD/3.7L FWD/HYBRID 4DR SEDAN,13,493,186,148,285,1736,131,58,30,87,116,97,111,158,158,59/41,2014,suv
LINCOLN,MKZ 3.7L AWD 4DR SEDAN,13,493,186,148,285,1815,131,58,30,87,116,97,111,158,158,59/41,2014,suv
LINCOLN,NAVIGATOR 4DR SUV 4WD /ULTIMATE,07,529,200,189,302,2724,137,213,50,82,96,104,124,169,169,51/49,2014,suv
LINCOLN,NAVIGATOR L 4DR SUV 4WD,07,567,200,198,333,2833,137,252,50,82,96,104,132,169,169,51/49,2014,suv
MAZDA,CX-5 4DR SUV GS/GT AWD,12,455,184,167,270,1604,123,146,39,87,111,94,91,158,158,56/44,2014,suv
MAZDA,CX-5 4DR SUV GS/GT FWD,12,455,184,167,270,1553,123,146,39,87,111,94,91,158,158,56/44,2014,suv
MAZDA,CX-5 4DR SUV GX AWD,12,455,184,167,270,1533,123,146,39,87,111,94,91,158,158,56/44,2014,suv
MAZDA,CX-5 4DR SUV GX FWD,12,455,184,167,270,1482,123,146,39,87,111,94,91,158,158,56/44,2014,suv
MAZDA,CX-9 4DR SUV AWD GT,13,511,194,173,288,2062,127,178,37,89,121,110,113,166,165,55/45,2014,suv
MAZDA,CX-9 4DR SUV FWD GS,13,511,194,173,288,1927,127,178,37,89,121,110,113,166,165,55/45,2014,suv
MAZDA,MAZDA2 4 DR HATCHBACK GX/GS,11,395,169,148,249,1075,99,104,38,80,103,81,65,147,146,61/39,2014,suv
MAZDA,MAZDA3 GX/GS SEDAN,14,458,180,146,270,1306,128,45,32,79,113,93,96,156,156,60/40,2014,suv
MAZDA,MAZDA3 SPORT GX/GS HATCHBACK,14,446,180,146,270,1309,128,133,35,78,113,93,84,156,156,59/41,2014,suv
MAZDA,MAZDA6 4DR SEDAN GX/GS/GT,13,489,184,147,283,1465,133,52,30,82,115,96,108,159,160,59/41,2014,suv
MAZDA,MX-5 2DR CONVERTIBLE RWD GX/GS/GT (hard top),06,399,172,125,233,1194,135,78,N/A,68,N/A,77,89,149,148,59/41,2014,suv
MAZDA,MX-5 2DR CONVERTIBLE RWD GX/GS/GT (soft top),06,399,172,125,233,1145,135,78,N/A,68,N/A,77,89,149,148,59/41,2014,suv
MERCEDES-BENZ,E CLASS E 63 AMG WAGON AWD,11,490,185,149,287,2045,141,184,35,82,113,85,118,158,160,52/48,2014,suv
MERCEDES-BENZ,G CLASS G 550/G 63 AMG 4DR SUV 4WD,02,444,181,198,285,2550,148,169,48,93,149,77,82,154,152,N/A,2014,suv
MERCEDES-BENZ,GLK CLASS GLK 250 BLUETEC 4DR SUV AWD,10,453,184,170,276,1925,127,164,42,83,120,81,96,157,160,52/48,2014,suv
MERCEDES-BENZ,GLK CLASS GLK 350 4MATIC 4DR SUV AWD,10,453,184,170,276,1845,127,164,42,83,120,81,96,157,160,52/48,2014,suv
MINI,COOPER COUNTRYMAN 4 DR SUV,11,410,179,156,260,1370,107,135,37,84,102,76,74,153,156,58/42,2014,suv
MINI,COOPER S ALL4 COUNTRYMAN 4 DR SUV AWD,11,410,179,156,260,1475,107,135,37,84,102,76,74,153,156,58/42,2014,suv
MINI,JOHN COOPER WORKS ALL4 COUNTRYMAN 4 DR SUV,11,410,179,156,260,1500,107,135,37,84,102,76,74,153,156,58/42,2014,suv
MITSUBISHI,OUTLANDER 4DR SUV AWD ES,13,466,180,168,267,1460,125,169,42,87,112,96,103,154,154,57/43,2014,suv
MITSUBISHI,OUTLANDER 4DR SUV AWD SE/GT,13,466,180,168,267,1525,125,169,42,87,112,96,103,154,154,57/43,2014,suv
MITSUBISHI,OUTLANDER 4DR SUV FWD ES,13,466,180,168,267,1620,125,169,42,87,112,96,103,154,154,57/43,2014,suv
MITSUBISHI,RVR 4 DR SUV ES 2WD/SE 2WD,11,430,177,163,267,1405,108,136,38,87,116,88,75,153,153,59/41,2014,suv
MITSUBISHI,RVR 4 DR SUV SE AWD/GT AWD,11,430,177,163,267,1485,108,136,38,87,116,88,75,153,153,59/41,2014,suv
NISSAN,ARMADA 4DR SUV 4WD PLATINUM,04,525,200,200,313,2652,117,217,49,89,129,88,124,172,173,50/50,2014,suv
NISSAN,JUKE 4 DR SUV NISMO AWD,14,416,177,157,253,1442,111,105,34,84,103,85,78,153,151,60/40,2014,suv
NISSAN,JUKE 4 DR SUV NISMO/NISMO RS FWD,14,416,177,157,253,1348,111,105,34,84,103,85,78,153,153,60/40,2014,suv
NISSAN,JUKE 4 DR SUV SV AWD/SL AWD,11,413,177,157,253,1430,110,102,34,84,103,84,75,153,151,60/40,2014,suv
NISSAN,JUKE 4 DR SUV SV FWD/SL FWD,11,413,177,157,253,1323,110,102,34,84,103,84,75,153,153,60/40,2014,suv
NISSAN,MURANO 4 DR SUV S AWD,11,482,188,173,283,1826,115,158,38,86,114,99,100,161,161,58/42,2014,suv
NISSAN,MURANO 4 DR SUV SV AWD/SL AWD/PLATINUM AWD,11,482,188,173,283,1891,115,158,38,86,114,99,100,161,161,58/42,2014,suv
NISSAN,PATHFINDER HYBRID SV/PLATINUM AWD 4DR SUV,13,501,196,177,290,2121,122,191,43,87,114,100,111,167,167,54/46,2014,suv
NISSAN,PATHFINDER PLATINUM AWD 4DR SUV,13,501,196,177,290,2044,122,191,43,87,114,100,111,167,167,54/46,2014,suv
NISSAN,PATHFINDER S/SL FWD 4DR SUV,13,501,196,177,290,1923,122,191,43,87,114,100,111,167,167,54/46,2014,suv
NISSAN,PATHFINDER S/SV/SL AWD 4DR SUV,13,501,196,177,290,1987,122,191,43,87,114,100,111,167,167,54/46,2014,suv
NISSAN,ROGUE 4DR CUV S/SV FWD,14,463,184,172,270,1567,117,165,41,85,111,93,100,160,160,57/43,2014,suv
NISSAN,ROGUE 4DR CUV S/SV/SL AWD,14,463,184,172,270,1639,117,165,41,85,111,93,100,160,160,57/43,2014,suv
NISSAN,XTERRA 4DR SUV 4WD S/PRO-4X,05,453,185,190,270,2010,118,178,41,83,103,78,105,156,156,56/44,2014,suv
PORSCHE,CAYENNE 4 DR SUV,11,485,194,171,290,2030,139,151,42,87,122,98,98,165,167,53/47,2014,suv
PORSCHE,CAYENNE DIESEL 4 DR SUV,11,485,194,171,290,2080,139,151,42,87,122,98,98,165,167,53/47,2014,suv
PORSCHE,CAYENNE S HYBRID 4 DR SUV,11,485,194,171,290,2240,139,151,42,87,122,98,98,165,167,53/47,2014,suv
PORSCHE,CAYENNE S/GTS 4 DR SUV,11,485,194,171,290,2085,139,151,42,87,122,98,98,165,167,53/47,2014,suv
PORSCHE,CAYENNE TURBO/TURBO S 4 DR SUV,11,485,194,170,290,2215,139,151,42,87,122,98,98,165,167,53/47,2014,suv
SCION,xB 4DR SUV,14,427,176,161,260,1399,103,153,36,90,123,87,80,153,152,63/37,2014,suv
SUBARU,FORESTER 4DR SUV 2.0XT,13,460,180,174,264,1668,121,160,42,86,115,96,100,155,155,57/43,2014,suv
SUBARU,FORESTER 4DR SUV 2.5i,13,460,180,174,264,1550,121,160,42,86,115,96,100,155,155,57/43,2014,suv
SUBARU,IMPREZA WRX STI/SPORT-TECH 4DR SEDAN AWD,08,458,180,147,262,1535,124,43,39,78,106,97,100,153,154,57/43,2014,suv
SUBARU,IMPREZA WRX STI/SPORT-TECH 5DR HATCH AWD,08,441,180,148,262,1530,124,137,38,80,106,96,83,153,154,57/43,2014,suv
SUBARU,IMPREZA WRX/WRX LIMITED 4DR SEDAN AWD,08,458,180,148,262,1455,124,43,39,78,106,97,100,151,150,57/43,2014,suv
SUBARU,IMPREZA WRX/WRX LIMITED 5 DOOR HATCH AWD,08,442,180,148,262,1455,124,137,38,80,106,96,83,153,154,57/43,2014,suv
SUBARU,OUTBACK 4DR WAGON AWD 2.5i,10,480,182,167,274,1621,132,169,37,80,119,97,109,155,155,53/47,2014,suv
SUBARU,OUTBACK 4DR WAGON AWD 3.6R,10,480,182,167,274,1670,132,169,37,80,119,97,109,155,155,53/47,2014,suv
SUBARU,TRIBECA 4DR SUV AWD BASE/LIMITED/PREMIER,06,482,189,169,275,1914,111,175,40,89,118,102,106,159,157,54/46,2014,suv
SUBARU,XV CROSSTREK HYBRID,13,445,178,162,263,1575,123,140,36,82,118,97,85,153,153,59/41,2014,suv
SUBARU,XV CROSSTREK TOURING/SPORT/LIMITED,13,445,178,162,263,1425,123,140,36,82,118,97,85,153,153,59/41,2014,suv
SUZUKI,GRAND VITARA 4DR SUV AWD URBAN/JX/JLX/JLX-L,09,429,181,169,264,1656,117,158,43,85,117,79,88,154,156,50/50,2014,suv
SUZUKI,SX4 4DR CROSSOVER JA iAWD/JX iAWD/JLX iAWD,07,414,176,161,250,1361,98,126,43,80,100,91,73,150,150,61/39,2014,suv
SUZUKI,SX4 4DR HATCH FWD JA/JX,07,412,173,158,250,1283,98,126,42,78,100,89,73,150,151,61/39,2014,suv
SUZUKI,SX4 4DR SEDAN FWD  JE/JA/SPORT (manual),08,449,173,155,250,1246,99,52,43,80,101,91,110,149,148,61/39,2014,suv
SUZUKI,SX4 4DR SEDAN FWD JA/SPORT (auto),08,451,173,155,250,1296,99,52,43,80,101,91,110,149,148,61/39,2014,suv
TOYOTA,4RUNNER 4DR SUV 4WD LIMITED V6,10,482,193,182,279,2180,133,181,40,93,121,91,112,160,160,54/46,2014,suv
TOYOTA,4RUNNER 4DR SUV 4WD SR5 V6,10,482,193,182,279,2111,133,181,40,93,121,91,112,160,160,54/46,2014,suv
TOYOTA,4RUNNER 4DR SUV 4WD TRAIL EDITION V6,10,482,193,188,279,2155,133,181,40,93,121,91,112,160,160,54/46,2014,suv
TOYOTA,FJ CRUISER 2DR SUV 4WD /OFFROAD/URBAN/TRAIL T,06,450,191,183,269,1963,128,146,38,84,121,86,95,158,157,53/47,2014,suv
TOYOTA,HIGHLANDER HYBRID LE/XLE/LIMITED,14,486,193,173,279,2205,123,86,39,89,115,96,111,163,163,55/45,2014,suv
TOYOTA,HIGHLANDER LE FWD,14,486,193,173,279,1925,123,86,39,89,115,96,111,163,163,55/45,2014,suv
TOYOTA,HIGHLANDER LE/XLE/LIMITED AWD,14,486,193,173,279,2035,123,86,39,89,115,96,111,163,163,55/45,2014,suv
TOYOTA,RAV4 LE AWD 4DR SUV,13,456,185,166,266,1600,121,170,36,89,112,90,100,157,157,58/42,2014,suv
TOYOTA,RAV4 LE FWD 4DR SUV,13,456,185,166,266,1545,121,170,36,89,112,90,100,156,156,58/42,2014,suv
TOYOTA,RAV4 XLE FWD 4DR SUV,13,456,185,171,266,1560,121,170,36,89,112,90,100,157,157,58/42,2014,suv
TOYOTA,RAV4 XLE/LIMITED AWD 4DR SUV,13,456,185,171,266,1615,121,170,36,89,112,90,100,157,157,58/42,2014,suv
TOYOTA,SEQUOIA 4DR SUV 4WD SR5/LIMITED/PLATINUM,08,521,203,190,310,2714,116,223,45,97,134,89,122,171,175,51/49,2014,suv
TOYOTA,VENZA 4DR SUV AWD I4/V6,09,480,191,161,278,1835,105,169,37,87,117,92,110,163,163,57/43,2014,suv
TOYOTA,VENZA 4DR SUV FWD I4/V6,09,480,191,161,278,1755,105,169,37,87,117,92,110,163,163,57/43,2014,suv
VOLKSWAGEN,TIGUAN 2.0 4MOTION 4DR AWD SUV,12,443,181,168,260,1629,114,146,42,81,116,93,90,157,157,57/43,2014,suv
VOLKSWAGEN,TIGUAN 2.0 FWD 4DR FWD SUV,12,443,181,168,260,1539,114,146,42,81,116,93,90,157,157,57/43,2014,suv
VOLKSWAGEN,TOUAREG 3.0L TDI 4MOTION 4DR SUV AWD,11,480,194,173,289,2256,139,157,38,87,122,92,98,164,164,53/47,2014,suv
VOLKSWAGEN,TOUAREG 3.6L V-6 4DR SUV AWD,11,480,194,173,289,2137,139,157,38,87,122,92,98,164,164,53/47,2014,suv
VOLVO,XC60 4DR 3.2 FWD/PREMIER/PLATINUM FWD SUV,09,463,189,171,277,1791,110,165,37,86,106,91,93,163,157,58/42,2014,suv
VOLVO,XC60 4DR T6 AWD/PREMIER/PLATINUM/R-DESIGN AWD,09,463,189,171,277,1928,110,165,37,86,106,91,93,163,157,58/42,2014,suv
VOLVO,XC70 4DR WAGON AWD 3.2/T6/PREMIER/PLATINUM,08,484,187,160,282,1881,120,193,37,81,114,98,104,161,158,58/42,2014,suv
VOLVO,XC90 4DR SUV AWD 3.2/R-DESIGN/PREMIER/PLATINU,02,480,190,178,286,2160,111,188,46,86,125,90,104,163,162,53/47,2014,suv
ACURA,ILX 4DR SEDAN/HYBRID,12,455,180,141,267,1356,121,51,30,79,114,96,91,151,152,60/40,2015,suv
ACURA,MDX 4DR SUV AWD/TECH/ELITE,14,492,196,171,282,1970,118,186,40,89,120,98,111,169,168,58/42,2015,suv
ACURA,RDX 4DR SUV AWD/TECH PACKAGE,12,466,187,169,268,1749,129,158,36,86,123,99,99,160,161,59/41,2015,suv
ACURA,RLX 4DR SEDAN,13,499,190,146,285,1788,133,56,37,80,113,100,114,163,163,61/39,2015,suv
ACURA,RLX 4DR SEDAN - SPORT HYBRID,13,499,190,146,285,1980,133,56,37,80,113,100,114,163,163,57/43,2015,suv
ACURA,TLX 4DR SEDAN V6 SH-AWD/Tech/Elite,15,483,185,145,278,1700,138,50,35,81,112,100,107,160,160,61/39,2015,suv
ACURA,TLX 4DR SEDAN V6/Tech/Elite,15,483,185,145,278,1635,138,50,35,81,112,100,107,160,160,60/40,2015,suv
ACURA,TLX 4DR SEDAN/Tech,15,483,185,145,278,1579,138,50,35,81,112,100,107,160,160,60/40,2015,suv
AUDI,A4 ALLROAD 2.0 TFSI QUATTRO,13,472,184,147,281,1765,136,152,33,80,108,88,103,158,157,53/47,2015,suv
AUDI,Q3 5DR SUV 2.0 TFSI FWD,15,439,183,161,260,1585,117,127,36,85,105,91,89,157,158,58/42,2015,suv
AUDI,Q3 5DR SUV 2.0 TFSI QUATTRO,15,439,183,161,260,1670,117,127,36,85,105,91,89,157,158,58/42,2015,suv
AUDI,Q5 5DR SUV 2.0 TFSI QUATTRO,09,463,190,166,281,1850,126,156,40,86,116,91,93,160,160,53/47,2015,suv
AUDI,Q5 5DR SUV 3.0 TFSI QUATTRO,09,463,190,166,281,1975,126,156,40,86,116,91,93,160,160,53/47,2015,suv
AUDI,Q5 5DR SUV HYBRID QUATTRO/TDI QUATTRO,09,463,190,166,281,2010,126,156,40,86,116,91,93,160,160,53/47,2015,suv
AUDI,Q7 4DR SUV 3.0 TFSI PROGRESSIV/TECHNIK,07,509,198,174,300,2355,124,186,39,88,106,97,112,163,165,50/50,2015,suv
AUDI,Q7 4DR SUV 3.0 TFSI QUATTRO SPORT,07,509,198,174,300,2455,124,186,39,88,106,97,112,163,165,50/50,2015,suv
AUDI,Q7 4DR SUV TDI 3.0 QUATTRO PREMIUM/PREMIUM PL,07,509,198,174,300,2525,124,186,39,88,106,97,112,163,165,50/50,2015,suv
AUDI,SQ5 5DR SUV 3.0 TFSI QUATTRO,09,463,190,166,281,2000,126,156,40,86,116,91,93,160,160,53/47,2015,suv
BMW,X1 xDRIVE28i 4DR SUV,11,445,180,155,276,1690,137,140,38,81,112,79,90,150,153,51/49,2015,suv
BMW,X1 xDRIVE35i 4DR SUV,11,445,180,155,276,1765,137,140,38,81,112,79,90,150,153,52/48,2015,suv
BMW,X3 xDRIVE28d 4DR SUV,11,465,188,168,281,1919,138,158,44,85,114,85,97,162,163,50/50,2015,suv
BMW,X3 xDRIVE28i 4DR SUV,11,465,188,168,281,1882,138,158,44,85,114,85,97,162,163,50/50,2015,suv
BMW,X3 xDRIVE35i 4DR SUV,11,465,188,168,281,1919,138,158,44,85,114,85,97,162,163,50/50,2015,suv
BMW,X4 xDRIVE28i 4DR SUV,15,467,188,162,281,1873,135,114,42,89,116,86,100,162,163,49/51,2015,suv
BMW,X4 xDRIVE35i 4DR SUV,15,467,188,162,281,1932,135,114,42,89,116,86,100,162,163,51/49,2015,suv
BMW,X5 xDRIVE35d 4DR SUV,14,489,194,176,293,2236,140,179,44,91,113,89,107,164,165,50/50,2015,suv
BMW,X5 xDRIVE35i 4DR SUV,14,489,194,176,293,2173,140,179,44,91,113,89,107,164,165,50/50,2015,suv
BMW,X5 xDRIVE50i 4DR SUV,14,489,194,176,293,2336,140,179,44,91,113,89,107,164,165,50/50,2015,suv
BMW,X6 xDRIVE 35i 4DR SUV,15,491,199,170,293,2155,141,90,42,93,115,90,108,164,170,49/51,2015,suv
BMW,X6 xDRIVE 50i 4DR SUV,15,491,199,170,293,2345,141,90,42,93,115,90,108,164,170,52/48,2015,suv
BMW,X6M 4DR SUV AWD,15,491,199,170,293,2415,141,90,42,93,115,90,108,164,170,52/48,2015,suv
BUICK,ENCLAVE 4DR SUV AWD,13,513,201,182,302,2233,108,205,41,88,105,100,112,171,170,55/45,2015,suv
BUICK,ENCLAVE 4DR SUV FWD,13,513,201,182,302,2143,108,205,41,88,105,100,112,171,170,55/45,2015,suv
BUICK,ENCORE 4DR SUV AWD,12,427,177,165,256,1523,111,138,39,90,102,94,77,154,154,60/40,2015,suv
BUICK,ENCORE 4DR SUV FWD,12,427,177,165,256,1468,111,138,39,90,102,94,77,154,154,60/40,2015,suv
CADILLAC,SRX 4DR CUV AWD,09,483,191,167,282,2015,119,164,39,90,118,104,99,163,161,57/43,2015,suv
CADILLAC,SRX 4DR CUV FWD,09,483,191,167,282,1940,119,164,39,90,118,104,99,163,161,59/41,2015,suv
CADILLAC,ESCALADE,14,518,204,189,295,2649,138,209,43,103,122,103,120,175,174,52/48,2015,suv
CADILLAC,ESCALADE ESV,14,570,204,189,330,2740,138,261,43,103,122,103,137,175,174,51/49,2015,suv
CHEVROLET,EQUINOX 4DR SUV 2.4L AWD LS/LT/LTZ,09,479,184,170,286,1782,116,169,37,88,107,96,97,159,157,56/44,2015,suv
CHEVROLET,EQUINOX 4DR SUV 2.4L FWD LS/LT/LTZ,09,479,184,170,286,1706,116,169,37,88,107,96,97,159,157,56/44,2015,suv
CHEVROLET,EQUINOX 4DR SUV 3.6L AWD LS/LT/LTZ,09,479,184,170,286,1881,116,169,37,88,107,96,97,159,157,56/44,2015,suv
CHEVROLET,EQUINOX 4DR SUV 3.6L FWD LS/LT/LTZ,09,479,184,170,286,1778,116,169,37,88,107,96,97,159,157,56/44,2015,suv
CHEVROLET,SUBURBAN 4DR SUV AWD,14,570,204,189,330,2620,138,261,43,103,122,103,137,173,173,51/49,2015,suv
CHEVROLET,SUBURBAN 4DR SUV RWD,14,570,204,189,330,2511,138,261,43,103,122,103,137,173,173,51/49,2015,suv
CHEVROLET,TAHOE 4DR SUV AWD,14,518,204,189,295,2515,138,209,43,103,122,103,120,173,173,52/48,2015,suv
CHEVROLET,TAHOE 4DR SUV RWD,14,518,204,189,295,2408,138,209,43,103,122,103,120,173,173,52/48,2015,suv
CHEVROLET,TRAVERSE LS/LT/LTZ AWD 4DR SUV,13,517,199,178,302,2197,118,210,39,91,118,102,113,171,170,55/45,2015,suv
CHEVROLET,TRAVERSE LS/LT/LTZ FWD 4DR SUV,13,517,199,178,302,2107,118,210,39,91,118,102,113,171,170,55/45,2015,suv
CHEVROLET,TRAX 4 LS/LT/LTZ DR SUV,13,426,178,167,256,1382,109,140,36,92,105,94,76,154,154,60/40,2015,suv
CHEVROLET,TRAX LT/LTZ AWD 4DR SUV,13,426,178,167,256,1476,109,140,36,92,105,94,76,154,154,60/40,2015,suv
CHRYSLER,200 4DR SEDAN LX/LIMITED/S/C FWD,14,490,181,147,275,1575,128,55,36,85,125,105,110,161,158,60/40,2015,suv
CHRYSLER,300 4DR SEDAN 300 S/300C/300C LUXURY AWD,11,505,191,149,305,2047,139,63,34,89,118,92,108,163,162,54/46,2015,suv
CHRYSLER,300 4DR SEDAN 300C/300C LUXURY RWD,11,505,191,149,305,1937,139,63,34,89,118,92,108,163,162,54/46,2015,suv
DODGE,DURANGO 4DR SUV AWD V6 SXT/LIMITED/CITADEL,11,508,193,180,304,2262,131,218,40,96,125,86,118,162,163,56/44,2015,suv
DODGE,DURANGO 4DR SUV AWD V8 R/T/LIMITED/CITADEL,11,508,193,180,304,2418,131,218,40,96,125,86,118,162,163,56/44,2015,suv
DODGE,JOURNEY 4DR SUV AWD V6,08,489,183,170,289,1926,112,184,41,87,122,100,100,157,158,56/44,2015,suv
DODGE,JOURNEY 4DR SUV FWD I4,08,489,183,170,289,1735,112,184,41,87,122,100,100,157,158,56/44,2015,suv
DODGE,JOURNEY 4DR SUV FWD V6,08,489,183,170,289,1834,112,184,41,87,122,100,100,157,158,56/44,2015,suv
FORD,EDGE 4DR SUV AWD,15,478,193,174,285,1841,108,158,50,79,108,97,98,165,164,N/A,2015,suv
FORD,EDGE 4DR SUV FWD,15,478,193,174,285,1774,108,158,50,79,108,97,98,165,164,N/A,2015,suv
FORD,EXPEDITION 4WD SUV XLT/LIMITED,07,523,200,196,302,2652,134,215,51,82,96,99,123,170,171,50/50,2015,suv
FORD,EXPEDITION MAX 4WD SUV LIMITED,07,561,200,197,333,2768,134,253,51,82,96,99,130,170,171,50/50,2015,suv
FORD,EXPLORER 4DR SUV AWD BASE/XLT/LIMITED/SPORT,11,501,200,177,287,2146,118,197,40,95,127,96,117,170,170,54/46,2015,suv
FORD,EXPLORER 4DR SUV FWD BASE/XLT,11,501,200,177,287,2067,118,197,40,95,127,96,117,170,170,54/46,2015,suv
FORD,FLEX 5DR CUV AWD SEL/LIMITED,08,513,193,172,300,2195,130,220,42,96,126,97,114,167,167,54/46,2015,suv
FORD,FLEX 5DR CUV FWD SE/SEL/LIMITED,08,513,193,172,300,2027,130,220,42,96,126,97,114,167,167,54/46,2015,suv
FORD,POLICE INTERCEPTOR UTILITY,11,501,200,179,286,2173,118,197,40,95,127,96,117,170,170,N/A,2015,suv
FORD,TAURUS SE/SEL 4DR SEDAN FWD,10,516,194,154,287,1822,139,70,32,85,119,103,126,168,168,60/40,2015,suv
FORD,TAURUS SEL/LIMITED/SHO 4DR SEDAN AWD,10,516,194,154,287,1918,139,70,32,85,119,103,126,168,168,60/40,2015,suv
GMC,ACADIA 4DR SUV AWD SLE/SLT/DENALI,13,511,200,185,302,2200,106,207,41,89,114,98,111,170,170,55/45,2015,suv
GMC,ACADIA 4DR SUV FWD SLE/SLT,13,511,200,185,302,2112,106,207,41,89,114,98,111,171,170,55/45,2015,suv
GMC,TERRAIN SLE/SLT/DENALI 4DR SUV AWD,10,471,185,169,286,1823,123,172,35,89,108,90,95,160,158,56/44,2015,suv
GMC,TERRAIN SLE/SLT/DENALI 4DR SUV FWD,10,471,185,169,286,1748,123,172,35,89,108,90,95,160,158,57/43,2015,suv
GMC,YUKON 4DR SUV 4WD DENALI,14,518,204,189,295,2606,138,209,43,103,122,102,120,175,174,52/48,2015,suv
GMC,YUKON 4DR SUV 4WD SLE/SLT,14,518,204,189,295,2515,138,209,43,103,122,102,120,175,174,52/48,2015,suv
GMC,YUKON 4DR SUV RWD SLE/SLT,14,518,204,189,295,2408,138,209,43,103,122,102,120,175,174,52/48,2015,suv
GMC,YUKON-XL 4DR SUV 4WD DENALI,14,570,204,189,330,2713,138,261,43,103,122,103,137,175,174,51/49,2015,suv
GMC,YUKON-XL 4DR SUV 4WD SLE/SLT,14,570,204,189,330,2620,138,261,43,103,122,103,137,175,174,51/49,2015,suv
GMC,YUKON-XL 4DR SUV RWD SLE/SLT,14,570,204,189,330,2511,138,261,43,103,122,103,137,175,174,51/49,2015,suv
HONDA,ACCORD 4DR SEDAN LX/SPORT/EX-L/TOURING,13,486,185,147,278,1496,129,54,35,80,114,96,112,158,158,61/39,2015,suv
HONDA,CIVIC 2DR COUPE LX/EX/EX-L NAVI,14,452,175,140,262,1281,110,56,29,79,113,96,94,150,152,61/39,2015,suv
HONDA,CIVIC 4DR SEDAN LX/EX,13,456,175,144,267,1258,109,51,33,80,116,93,96,150,152,61/39,2015,suv
